ACCNUM,DATE,TIME,HOUR,STREET1,STREET2,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,Age_mid,INJURY,VEHTYPE,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood
1028235,2008/03/15 04:00:00+00,1404,14,MOUNT PLEASANT RD,MOUNT PLEASANT BLOOR RAMP,Major Arterial,43.672345,-79.37959000000002,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,25 to 29,27,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98,Rosedale-Moore Park (98)
1030716,2008/03/17 04:00:00+00,2230,22,DAVENPORT RD,SOMERSET AVE,Minor Arterial,43.674645,-79.43179,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Exceeding Speed Limit,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,94,Wychwood (94)
1029220,2008/03/19 04:00:00+00,1332,13,QUEEN ST W,NIAGARA ST,Major Arterial,43.64594500000001,-79.40989,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Improper Turn,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,82,Niagara (82)
1029413,2008/03/20 04:00:00+00,1305,13,GLENCAIRN AVE,DALEMOUNT AVE,Minor Arterial,43.711345,-79.43269000000002,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,85 to 89,87,Major,"Automobile, Station Wagon",Improper Turn,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,32,Englemount-Lawrence (32)
1032504,2008/03/24 04:00:00+00,1,1,TAPSCOTT RD,FINCH AVE E,Minor Arterial,43.814245,-79.23709000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,131,Rouge (131)
1035278,2008/03/26 04:00:00+00,2152,21,YORK MILLS RD,DON MILLS RD,Major Arterial,43.755845,-79.34699,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,40,St.Andrew-Windfields (40)
1064595,2008/10/05 04:00:00+00,1445,14,KIPLING Aven,BROOKMERE Road,Major Arterial,43.728145,-79.57469,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,4,Rexdale-Kipling (4)
1062955,2008/10/06 04:00:00+00,1428,14,MARTIN GROVE RD,ALBION RD,Minor Arterial,43.742369,-79.594417,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,75 to 79,77,Major,Passenger Van,Other,Other,No,No,Yes,No,No,No,No,No,No,No,No,No,2,Mount Olive-Silverstone-Jamestown (2)
1070741,2008/10/07 04:00:00+00,700,7,71 MAYBROOK Dr,Unknown,Collector,43.824845,-79.26099,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Improper Turn,Inattentive,No,No,Yes,Yes,No,No,No,No,No,No,No,No,130,Milliken (130)
1063149,2008/10/07 04:00:00+00,2230,22,MARKHAM RD,TUXEDO CRT,Major Arterial,43.780944,-79.233592,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Motorcycle Driver,35 to 39,37,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,137,Woburn (137)
1064016,2008/10/08 04:00:00+00,1600,16,ELIZABETH Stre,GERRARD Stre W,Minor Arterial,43.65814500000001,-79.38639,Unknown,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Driver,unknown,unknown,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,76,Bay Street Corridor (76)
1066823,2008/10/10 04:00:00+00,1013,10,DIXON RD,KIPLING AVE,Major Arterial,43.694245,-79.55859,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,62,Major,"Automobile, Station Wagon",Improper Turn,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,6,Kingsview Village-The Westway (6)
1063951,2008/10/13 04:00:00+00,145,1,EGLINTON Ave E,MIDLAND Ave,Major Arterial,43.734545,-79.25809,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,138,Eglinton East (138)
1065334,2008/10/14 04:00:00+00,2207,22,KIPLING AVE,BURNHAMTHORPE RD,Major Arterial,43.650945,-79.53939,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,14,Islington-City Centre West (14)
1064702,2008/10/16 04:00:00+00,1150,11,LAWRENCE AVE E,MIDLAND AVE,Major Arterial,43.751545,-79.26509,Intersection,Traffic Signal,Other,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,127,Bendale (127)
1068411,2008/10/16 04:00:00+00,1748,17,YONGE ST,CHURCHILL AVE,Major Arterial,43.774145,-79.41409,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Improper Lane Change,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,51,Willowdale East (51)
1068386,2008/10/16 04:00:00+00,1905,19,BIRCHMOUNT RD,ALLANFORD RD,Major Arterial,43.774245,-79.29509,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,118,Tam O'Shanter-Sullivan (118)
1068648,2008/10/17 04:00:00+00,1219,12,KINGSTON RD,GALLOWAY RD,Major Arterial,43.762045,-79.19469000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 24,22,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,136,West Hill (136)
1064977,2008/10/17 04:00:00+00,1755,17,LUMSDEN AVE,GLEDHILL AVE,Minor Arterial,43.693645,-79.31159,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian,70 to 74,72,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,60,Woodbine-Lumsden (60)
1064978,2008/10/17 04:00:00+00,1956,19,KEELE ST,VICTORY DR,Major Arterial,43.728545,-79.48249,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,40 to 44,42,Major,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,26,Downsview-Roding-CFB (26)
1065056,2008/10/18 04:00:00+00,915,9,STEELES AVE E,WILLOWDALE AVE,Major Arterial,43.799245,-79.41449,Intersection,Traffic Signal,Clear,Daylight,Other,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,50,Newtonbrook East (50)
1065135,2008/10/18 04:00:00+00,1315,13,BAYVIEW BLOOR S RAMP N,BLOOR RAMP,Unknown,43.678245,-79.36889000000002,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Motorcycle Driver,30 to 34,32,Fatal,Motorcycle,Lost control,Unknown,No,No,Yes,Yes,No,No,No,No,No,No,No,No,98,Rosedale-Moore Park (98)
1069132,2008/10/18 04:00:00+00,1500,15,STEELES AVE E,FENTON RD,Major Arterial,43.827245,-79.29169,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,130,Milliken (130)
1065143,2008/10/19 04:00:00+00,220,2,BATHURST ST,MELROSE AVE,Major Arterial,43.727345,-79.43159,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,30 to 34,32,Major,Other,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,No,39,Bedford Park-Nortown (39)
1065141,2008/10/19 04:00:00+00,850,8,MCCOWAN RD,401 C E MCCOWAN RD RAMP,Major Arterial,43.779545,-79.25419000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,55 to 59,57,None,Truck - Open,Speed too Fast For Condition,Inattentive,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,137,Woburn (137)
1069209,2008/10/21 04:00:00+00,400,4,JANE ST,SHEPPARD AVE W,Major Arterial,43.739345,-79.51319000000002,Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Taxi,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,Yes,25,Glenfield-Jane Heights (25)
1065595,2008/10/21 04:00:00+00,545,5,HIGHWAY 27 Ramp S,27 S DIXON W RAMP,Major Arterial,43.690045,-79.58279,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Truck Driver,20 to 24,22,Fatal,Truck - Open,Exceeding Speed Limit,Normal,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,1,West Humber-Clairville (1)
1069392,2008/10/21 04:00:00+00,1520,15,GRENVIEW BLVD S,MEADOWVALE DR,Local,43.646445,-79.50729,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,16,Stonegate-Queensway (16)
1065571,2008/10/22 04:00:00+00,231,2,BLOOR ST W,WILLARD AVE,Major Arterial,43.649945,-79.48179,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,70 to 74,72,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,Yes,89,Runnymede-Bloor West Village (89)
1069547,2008/10/22 04:00:00+00,1927,19,COXWELL AVE,COSBURN AVE,Minor Arterial,43.694145,-79.32799,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Improper Turn,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,58,Old East York (58)
1069502,2008/10/23 04:00:00+00,1448,14,KEELE ST,STEELES AVE W,Major Arterial,43.781545,-79.49449,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,27,York University Heights (27)
1066104,2008/10/23 04:00:00+00,1940,19,BRENTCLIFFE RD,WICKSTEED AVE,Minor Arterial,43.711445,-79.35849,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,65 to 69,67,Major,Other,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,No,55,Thorncliffe Park (55)
1066274,2008/10/24 04:00:00+00,2235,22,EGLINTON AVE E,SWIFT DR,Major Arterial,43.726145,-79.31829,Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian,75 to 79,77,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,43,Victoria Village (43)
1066390,2008/10/25 04:00:00+00,2329,23,DENISON RD E,JANE ST,Collector,43.696745,-79.50589000000002,Mid-Block,Traffic Gate,Clear,Dark,Dry,Fatal,Pedestrian,20 to 24,22,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,113,Weston (113)
1043639,2008/06/16 04:00:00+00,1355,13,BATHURST ST N,SOUTHBOURNE AVE,Major Arterial,43.738845,-79.43439000000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,38,Lansing-Westgate (38)
1047294,2008/06/17 04:00:00+00,1540,15,130 THE QUEENSWAY,Unknown,Major Arterial,43.630845,-79.48189,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,16,Stonegate-Queensway (16)
1044627,2008/06/17 04:00:00+00,1614,16,DOVERCOURT Rd,GEARY Ave,Minor Arterial,43.670745,-79.43319,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,70 to 74,72,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,94,Wychwood (94)
1043747,2008/06/18 04:00:00+00,909,9,SCARLETT RD,BERNICE CRES,Minor Arterial,43.666945,-79.49949000000002,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian,85 to 89,87,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,111,Rockcliffe-Smythe (111)
1057630,2008/06/20 04:00:00+00,1030,10,SEELEY DR,SHEPPARD AVE W,Major Arterial,43.743045,-79.49419,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,26,Downsview-Roding-CFB (26)
1044246,2008/06/20 04:00:00+00,1500,15,PROGRESS AVE,401 C E PROGRESS AV RAMP E,Minor Arterial,43.777745,-79.26099,Mid-Block,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,Yes,127,Bendale (127)
1048237,2008/06/22 04:00:00+00,1805,18,WESTON Road,WALSH Aven,Major Arterial,43.717045,-79.53729,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,23,Pelmo Park-Humberlea (23)
1048242,2008/06/23 04:00:00+00,950,9,SPADINA Aven,HARBORD Stre,Major Arterial,43.663045,-79.40209,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,20 to 24,22,Major,Other,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,No,79,University (79)
1046409,2008/06/24 04:00:00+00,1838,18,F G GARDINER XY  W,LAKE SHORE BLVD E,Major Arterial,43.653346,-79.341487,Entrance Ramp Westbound,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,35 to 39,37,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,70,South Riverdale (70)
1044815,2008/06/24 04:00:00+00,2226,22,WILSON AVE,JETHRO RD,Major Arterial,43.718745,-79.51839,Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian,75 to 79,77,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,26,Downsview-Roding-CFB (26)
1048611,2008/06/25 04:00:00+00,730,7,MORNINGSIDE AVE,KINGSTON RD,Major Arterial,43.770645,-79.18689,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,136,West Hill (136)
1051990,2008/06/25 04:00:00+00,1820,18,AVENUE RD,POPLAR PLAINS CRES,Major Arterial,43.680745,-79.39909,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Improper Turn,Inattentive,No,Yes,Yes,No,No,No,No,No,No,No,No,No,97,Yonge-St.Clair (97)
1044949,2008/06/25 04:00:00+00,2040,20,136 NEAMES CRES,Unknown,Local,43.728245,-79.51259,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,35 to 39,37,None,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,26,Downsview-Roding-CFB (26)
1045157,2008/06/26 04:00:00+00,815,8,VICTORIA PARK AVE,PEARD RD,Major Arterial,43.710645,-79.29679,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,15 to 19,17,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,120,Clairlea-Birchmount (120)
1045221,2008/06/27 04:00:00+00,53,5,FLEET ST,STADIUM RD,Major Arterial,43.636045,-79.40189000000002,Intersection,No Control,Clear,Dark,Dry,Fatal,Driver,20 to 24,22,Fatal,"Automobile, Station Wagon",Wrong Way on One Way Road,"Ability Impaired, Alcohol",No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,82,Niagara (82)
1048845,2008/06/28 04:00:00+00,1601,16,COLLEGE ST,SPADINA AVE,Major Arterial,43.658045,-79.39949,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,79,University (79)
1045558,2008/06/30 04:00:00+00,120,1,F G GARDINER XY  W,ISLINGTON AVE,Unknown,43.621145,-79.50979,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 24,22,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,Yes,No,16,Stonegate-Queensway (16)
1049419,2008/06/30 04:00:00+00,1040,10,DUNDAS ST W,LANSDOWNE AVE,Minor Arterial,43.650145,-79.43929,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Other,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,83,Dufferin Grove (83)
1045692,2008/06/30 04:00:00+00,1733,17,YORK MILLS RD,FENN AVE,Major Arterial,43.747045,-79.38899,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,40,St.Andrew-Windfields (40)
1052609,2008/07/03 04:00:00+00,1155,11,KEELE St,ST REGIS Cres,Major Arterial,43.754545,-79.48879000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Following too Close,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,27,York University Heights (27)
1049787,2008/07/04 04:00:00+00,1302,13,BRIMLEY RD,DEERFIELD RD,Major Arterial,43.745445,-79.25199,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minor,"Automobile, Station Wagon",Lost control,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,127,Bendale (127)
1046412,2008/07/04 04:00:00+00,1345,13,EGLINTON AVE E,BARBADOS BLVD,Major Arterial,43.737945,-79.24239,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Driver,80 to 84,82,Fatal,"Automobile, Station Wagon",Lost control,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,138,Eglinton East (138)
1046411,2008/07/04 04:00:00+00,1750,17,EGLINTON AVE W,GABIAN WAY,Major Arterial,43.691845,-79.46579,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Lost control,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,110,Keelesdale-Eglinton West (110)
1046554,2008/07/06 04:00:00+00,552,5,633 SILVER STAR BLVD,Unknown,Collector,43.82124500000001,-79.29879,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,15 to 19,17,Major,Other,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,No,130,Milliken (130)
1050384,2008/07/07 04:00:00+00,437,4,DIXON Rd,ROYAL YORK Rd,Major Arterial,43.699845,-79.53429,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 24,22,Major,"Automobile, Station Wagon",Lost control,Fatigue,No,No,Yes,No,No,No,No,No,Yes,No,No,No,8,Humber Heights-Westmount (8)
1047410,2008/07/10 04:00:00+00,1348,13,DON VALLEY PARKWAY  N,GERRARD ST E,Unknown,43.669145,-79.35709,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,68,North Riverdale (68)
1047968,2008/07/11 04:00:00+00,2155,21,STEELES AVE W,HIDDEN TRL,Major Arterial,43.788445,-79.46399,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Driver,30 to 34,32,Fatal,"Automobile, Station Wagon",Lost control,Unknown,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,35,Westminster-Branson (35)
1047657,2008/07/12 04:00:00+00,38,3,688 SCARLETT RD,Unknown,Major Arterial,43.69474500000001,-79.51949,Intersection,No Control,Clear,Dark,Dry,Fatal,Driver,25 to 29,27,Fatal,"Automobile, Station Wagon",Exceeding Speed Limit,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,8,Humber Heights-Westmount (8)
1017137,2008/01/25 05:00:00+00,1823,18,ROGERS RD,KANE AVE,Minor Arterial,43.682045,-79.46649000000002,Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Driver,75 to 79,77,Fatal,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,110,Keelesdale-Eglinton West (110)
1025433,2008/01/26 05:00:00+00,1047,10,AVENUE RD,OXTON AVE,Major Arterial,43.697445,-79.40559,Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,97,Yonge-St.Clair (97)
1025421,2008/01/26 05:00:00+00,1415,14,79 BLOOR ST W,Unknown,Major Arterial,43.669543,-79.389987,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,unknown,unknown,None,Bicycle,Unknown,Unknown,Yes,Yes,No,No,No,No,No,No,No,No,No,No,76,Bay Street Corridor (76)
1022016,2008/01/27 05:00:00+00,1015,10,2450 LAWRENCE AVE E,Unknown,Major Arterial,43.751045,-79.26719,Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,126,Dorset Park (126)
1017587,2008/01/28 05:00:00+00,817,8,MCNICOLL AVE,LA PEER BLVD,Minor Arterial,43.80754500000001,-79.31549,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,116,Steeles (116)
1019552,2008/01/29 05:00:00+00,1754,17,SHUTER ST,MUTUAL ST,Minor Arterial,43.655245,-79.37459,Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Driving Properly,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,75,Church-Yonge Corridor (75)
1020344,2008/01/29 05:00:00+00,1955,19,HAMILTON ST,GERRARD ST E,Minor Arterial,43.665245,-79.35349000000002,Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,70,South Riverdale (70)
1025489,2008/01/29 05:00:00+00,2129,21,BROADVIEW AVE,ALLEN AVE,Minor Arterial,43.663645,-79.35189,Mid-Block,Pedestrian Crossover,Rain,Dark,Wet,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,70,South Riverdale (70)
1017943,2008/01/29 05:00:00+00,2355,23,EGLINTON AVE W,ENNERDALE RD,Major Arterial,43.695045,-79.45319,Mid-Block,No Control,Rain,Dark,Wet,Non-Fatal Injury,Driver,40 to 44,42,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,108,Briar Hill-Belgravia (108)
1021038,2008/01/30 05:00:00+00,1049,10,DUFFERIN ST,SYLVAN AVE,Major Arterial,43.655245,-79.43359,Mid-Block,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,83,Dufferin Grove (83)
1018347,2008/01/31 05:00:00+00,1440,14,DON MILLS RD E,GODSTONE RD,Major Arterial,43.782745,-79.34909,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Passenger,80 to 84,82,Fatal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,47,Don Valley Village (47)
1018638,2008/02/02 05:00:00+00,1249,12,BELLAMY RD N,BRIMORTON DR,Minor Arterial,43.767445,-79.23919000000002,Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Driver,80 to 84,82,Major,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,137,Woburn (137)
1021293,2008/02/02 05:00:00+00,2307,23,BRIMLEY RD,CHARTLAND BLVD S,Major Arterial,43.804445,-79.27619,Mid-Block,No Control,Snow,Dark,Slush,Non-Fatal Injury,Passenger,20 to 24,22,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,129,Agincourt North (129)
1023204,2008/02/03 05:00:00+00,343,3,STEELES AVE E,MARKHAM RD,Major Arterial,43.836545,-79.25119000000002,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,30 to 34,32,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,131,Rouge (131)
1032200,2008/04/06 04:00:00+00,1645,16,MARKHAM Rd,SHEPPARD Ave E,Major Arterial,43.79384500000001,-79.23879000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,70 to 74,72,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,132,Malvern (132)
